receta_uuid,receta_titulo,receta_url,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
04f748e3-c503-4c1c-9b04-5d4ac747f59a,,https://www.recetas.com/budin-de-chocolate-con-cerezas-en-almibar.html,1,150 gr. de chocolate negro 150 gr. de mantequilla 3 huevos 100 gr. de azúcar 1 pizca de sal 130 gr. de harina 1 sobrecito de levadura 160 gr. de cerezas en almíbar Gotas de chocolate negro para decorar,150,150,,,gr.,chocolate negro 150 gr. de mantequilla 3 huevos 100 gr. de azúcar 1 pizca de sal 130 gr. de harina 1 sobrecito de levadura 160 gr. de cerezas en almíbar Gotas de chocolate negro para decorar,,,,,
d4bc8b4c-93bd-4246-85c5-94195f683b24,,https://www.recetas.com/tostadas-francesas.html,1,50 gr. de harina 8 rebanadas de pan de molde 8 fresas 4 cdas. de leche 2 huevos Mantequilla al gusto Azúcar glas al gusto,50,50,,,gr.,harina 8 rebanadas de pan de molde 8 fresas 4 cdas. de leche 2 huevos Mantequilla al gusto Azúcar glas al gusto,,,,,
a6c66213-b41a-4bf2-aec6-648c1294bb34,,https://www.recetas.com/pastel-suave-de-coco.html,1,250 gr. de miel de flores silvestres 200 gr. de harina de coco 125 gr. de mantequilla 100 gr. de harina 8 gr. de levadura en polvo para pasteles 4 huevos Miel de maple Nata fresca,250,250,,,gr.,miel de flores silvestres 200 gr. de harina de coco 125 gr. de mantequilla 100 gr. de harina 8 gr. de levadura en polvo para pasteles 4 huevos Miel de maple Nata fresca,,,,,
a423c592-038f-44ca-975a-d270b52cf466,,https://www.recetas.com/quiche-de-puerros-y-setas-osb.html,1,1 rollo de masa quebrada 400 gr. de champiñones 2 puerros 3 huevos 1 diente de ajo 2 cdas. de queso rallado 1 cda. de perejil picado Aceite de oliva v. e. al gusto Sal al gusto Pimienta al gusto,1,1,,,,rollo de masa quebrada 400 gr. de champiñones 2 puerros 3 huevos 1 diente de ajo 2 cdas. de queso rallado 1 cda. de perejil picado Aceite de oliva v. e. al gusto Sal al gusto Pimienta al gusto,,,,,
67313a4d-64e0-4dff-b67b-a6a164679e31,,https://www.recetas.com/lomo-de-cerdo-con-manzanas-ya0.html,1,"4 lonchas de lomo de cerdo , 500 grs aprox. 1 manzana reineta Coriandro en polvo Vino blanco seco Aceite de oliva Sal Pimienta",4,4,,,,"lonchas de lomo de cerdo , 500 grs aprox. 1 manzana reineta Coriandro en polvo Vino blanco seco Aceite de oliva Sal Pimienta",,,,,
11e34005-ef04-4ca4-a8d7-5111dd6a9a86,,https://www.recetas.com/galletas-de-platano-y-avellanas.html,1,150 gr. de mantequilla 100 gr. de harina de arroz 100 gr. de almidón de maíz 90 gr. de pulpa de un plátano pequeño 85 gr. de azúcar 75 gr. de harina de maíz fina 20 gr. de avellanas picadas Azúcar morena,150,150,,,gr.,mantequilla 100 gr. de harina de arroz 100 gr. de almidón de maíz 90 gr. de pulpa de un plátano pequeño 85 gr. de azúcar 75 gr. de harina de maíz fina 20 gr. de avellanas picadas Azúcar morena,,,,,
87747aea-f337-4640-8c59-e4d0a624d66b,,https://www.recetas.com/mousse-de-atun-rot.html,1,300 gr. de atún en aceite 4 anchoas en aceite 1 cucharada de alcaparras Jugo de medio limón 100 gr. de mantequilla blanda 4 cdas. de mayonesa,300,300,,,gr.,atún en aceite 4 anchoas en aceite 1 cucharada de alcaparras Jugo de medio limón 100 gr. de mantequilla blanda 4 cdas. de mayonesa,,,,,
928de790-96b7-48b5-8672-ea46baa12d61,,https://www.recetas.com/pollo-con-aguacate.html,1,500 gr. de pechuga de pollo 250 gr. de aguacates 40 gr. de pasas 30 gr. de piñones 5 cdas. de aceite de oliva virgen extra 1 vaso de vino Marsala 1 limón Sal al gusto 2 cdtas. de mostaza,500,500,,,gr.,pechuga de pollo 250 gr. de aguacates 40 gr. de pasas 30 gr. de piñones 5 cdas. de aceite de oliva virgen extra 1 vaso de vino Marsala 1 limón Sal al gusto 2 cdtas. de mostaza,,,,,
29546101-e364-4252-93ff-5d0f1b4c09e8,,https://www.recetas.com/rollitos-de-crepes-con-salmon-y-filadelfia.html,1,150 ml de leche 70 gr. de harina 1 huevo Mantequilla al gusto 120 gr. de queso Filadelfia clásico 120 gr. de salmón Rúcula al gusto,150,150,,,ml,leche 70 gr. de harina 1 huevo Mantequilla al gusto 120 gr. de queso Filadelfia clásico 120 gr. de salmón Rúcula al gusto,,,,,
edc2e223-733b-4dfe-a92b-74e1df961d41,,https://www.recetas.com/ketchup-casero.html,1,400 gr. de puré de tomate 2 cebollas rojas medianas 1/2 manzana con cáscara 1/2 vaso de vinagre de manzana 1 cda de azúcar moreno Nuez moscada Jengibre fresco Pimentón picante Salsa Worceester Aceite de oliva e.v.,400,400,,,gr.,puré de tomate 2 cebollas rojas medianas 1/2 manzana con cáscara 1/2 vaso de vinagre de manzana 1 cda de azúcar moreno Nuez moscada Jengibre fresco Pimentón picante Salsa Worceester Aceite de oliva e.v.,,,,,
17fa8b35-eca4-44b5-b065-c922f10f038f,,https://www.recetas.com/ragu-de-lntejas.html,1,250 gr. de lentejas pequeñas 25 gr. de setas secas 1 rama de apio 1 zanahoria 1 cebolla pequeña 1 hoja de laurel 1 cda. de pasta de tomate 500 gr. de puré de tomate 1/2 vaso de vino blanco seco 3 cdas. de aceite de oliva v. e. 500 ml de agua caliente o caldo de verduras Sal Pimienta,250,250,,,gr.,lentejas pequeñas 25 gr. de setas secas 1 rama de apio 1 zanahoria 1 cebolla pequeña 1 hoja de laurel 1 cda. de pasta de tomate 500 gr. de puré de tomate 1/2 vaso de vino blanco seco 3 cdas. de aceite de oliva v. e. 500 ml de agua caliente o caldo de verduras Sal Pimienta,,,,,
8df75922-51ea-4a36-8e16-389818e9fa2e,,https://www.recetas.com/crumble-de-peras-y-chocolate-0kw.html,1,6 peras (Kaiser o Decana) 150 gr. de azúcar morena 1 cdta. de canela en polvo 100 gr. de mantequilla Jugo y ralladura de 1/2 limón 120 gr. de harina 100 gr. de chocolate negro 1 pizca de sal Nata batida para servir,6,6,,,,peras (Kaiser o Decana) 150 gr. de azúcar morena 1 cdta. de canela en polvo 100 gr. de mantequilla Jugo y ralladura de 1/2 limón 120 gr. de harina 100 gr. de chocolate negro 1 pizca de sal Nata batida para servir,,,,,
7f6f6c51-4904-4d1a-ac6f-9db42936a4eb,,https://www.recetas.com/coliflor-a-la-curcuma.html,1,1 coliflor mediana 3 cdas. de pan rallado 2-3 cdas. de queso rallado 1 cdta. de cúrcuma en polvo Aceite de oliva v. e. Sal Pimienta negra,1,1,,,,coliflor mediana 3 cdas. de pan rallado 2-3 cdas. de queso rallado 1 cdta. de cúrcuma en polvo Aceite de oliva v. e. Sal Pimienta negra,,,,,
8d122471-0732-454d-b6de-f30d9a492ad3,,https://www.recetas.com/bizcocho-super-liviano.html,1,3 huevos 100 gr. de queso Filadelfia 100 gr. de leche 30 gr. de harina de arroz 10 gr. de fécula de maíz 4 cdas. de stevia 1 cda. de jugo de limón 1 vaina de vainilla,3,3,,,,huevos 100 gr. de queso Filadelfia 100 gr. de leche 30 gr. de harina de arroz 10 gr. de fécula de maíz 4 cdas. de stevia 1 cda. de jugo de limón 1 vaina de vainilla,,,,,
a91628a1-fe63-4cf1-a7dc-4fd17d8d7fe9,,https://www.recetas.com/terrina-de-judias-verdes-y-patatas.html,1,400 gr. de judías verdes 400 gr. de patatas 1 cebolla 2 huevos 50 gr. de queso parmesano Mejorana Pan rallado Aceite de oliva v.e Sal y pimienta,400,400,,,gr.,judías verdes 400 gr. de patatas 1 cebolla 2 huevos 50 gr. de queso parmesano Mejorana Pan rallado Aceite de oliva v.e Sal y pimienta,,,,,
1a354de3-4f20-4251-b64d-abc5d65810e6,,https://www.recetas.com/costillitas-de-cerdo-al-horno.html,1,1 kg de costillitas de cerdo 1 ramita de tomillo 1 ramita de romero 1 diente de ajo 1 cdta. de pimentón dulce 50 gr. de cebolla 10 granos de pimienta negra 1 pizca de sal 500 ml de vino tinto Aceite de oliva v. e.,1,1,,,kg,costillitas de cerdo 1 ramita de tomillo 1 ramita de romero 1 diente de ajo 1 cdta. de pimentón dulce 50 gr. de cebolla 10 granos de pimienta negra 1 pizca de sal 500 ml de vino tinto Aceite de oliva v. e.,,,,,
49d6b722-b25c-440c-888e-dcc62acad251,,https://www.recetas.com/pastel-de-manzana-light.html,1,4 manzanas 2 huevos 120 gr. de azúcar 160 gr. de harina 180 ml de leche semidesnatada 1 sobre de levadura en polvo Jugo de limón al gusto Canela al gusto,4,4,,,,manzanas 2 huevos 120 gr. de azúcar 160 gr. de harina 180 ml de leche semidesnatada 1 sobre de levadura en polvo Jugo de limón al gusto Canela al gusto,,,,,
aa9f48ce-c0a0-414d-ad79-09479c4a87b7,,https://www.recetas.com/flan-de-calabaza-y-puerro.html,1,450 gr. de calabaza 150 gr. de puerros 1 chalota Aceite de oliva v. e. c.n Sal Pimienta Romero Pan rallado 1 cda. de leche de soja,450,450,,,gr.,calabaza 150 gr. de puerros 1 chalota Aceite de oliva v. e. c.n Sal Pimienta Romero Pan rallado 1 cda. de leche de soja,,,,,
72567895-4c03-4e70-87a6-894e485f3cba,,https://www.recetas.com/calabacines-rellenos-vegetarianos.html,1,4 calabacines grandes 1 cebolla 80 gr. de pan rallado 80 gr. de queso parmesano rallado 1 cda. de pasta de tomate Perejil Aceite de oliva v. e. Sal Pimienta,4,4,,,,calabacines grandes 1 cebolla 80 gr. de pan rallado 80 gr. de queso parmesano rallado 1 cda. de pasta de tomate Perejil Aceite de oliva v. e. Sal Pimienta,,,,,
bcf87277-d001-442c-98cb-ab67572d279a,,https://www.recetas.com/tarta-del-bosque-h9q.html,1,Para el relleno : 170 gr. de yogur griego 125 gr. de arándanos 125 gr. de moras 100 gr. de nata montada fresca 40 gr. de azúcar Azúcar glas 1 lima Para la masa : 225 gr. de harina 140 gr. de mantequilla 70 gr. de azúcar Harina de avellanas Leche 1 huevo chico 1 yema de huevo Avellanas picadas Sal,,,,,,Para el relleno : 170 gr. de yogur griego 125 gr. de arándanos 125 gr. de moras 100 gr. de nata montada fresca 40 gr. de azúcar Azúcar glas 1 lima Para la masa : 225 gr. de harina 140 gr. de mantequilla 70 gr. de azúcar Harina de avellanas Leche 1 huevo chico 1 yema de huevo Avellanas picadas Sal,,,,,
cc765f98-02d8-4bf2-a174-2c7233275e8a,,https://www.recetas.com/croissant-con-manzanas.html,1,1 disco de masa de hojaldre 2 manzanas rojas 100 gr. de azúcar morena Mermelada de albaricoque Avellanas picadas 1 yema 2 cdas. de leche,1,1,,,,disco de masa de hojaldre 2 manzanas rojas 100 gr. de azúcar morena Mermelada de albaricoque Avellanas picadas 1 yema 2 cdas. de leche,,,,,
11c5ce68-7014-4097-9bfd-9655d2774cfe,,https://www.recetas.com/ensalada-verde-con-queso-azul-y-uvas.html,1,Para la vinagreta : 3 cdas. de aceite de oliva v. e. 1 cda. de vinagre blanco Sal Pimienta Para la ensalada : 1 cabeza de lechuga romana 1 racimo pequeño de uvas blancas sin semillas 1 racimo pequeño de uvas negras sin semillas 150 gr. de queso azul 4 lonchas de jamón crudo dulce,,,,,,Para la vinagreta : 3 cdas. de aceite de oliva v. e. 1 cda. de vinagre blanco Sal Pimienta Para la ensalada : 1 cabeza de lechuga romana 1 racimo pequeño de uvas blancas sin semillas 1 racimo pequeño de uvas negras sin semillas 150 gr. de queso azul 4 lonchas de jamón crudo dulce,,,,,
89cfeaaa-b556-4049-9609-baa0acb26186,,https://www.recetas.com/escalopes-de-pollo-con-limon-miel-y-anis-estrellado.html,1,500 gr. de pechuga de pollo cortada en rodajas muy finas Harina 2 dl de vino blanco seco Ralladura y jugo de 1 limón 1 cda. de romero picado 30 gr. de mantequilla 1 cdta. de miel 3 bayas de anís estrellado Sal Pimienta,500,500,,,gr.,pechuga de pollo cortada en rodajas muy finas Harina 2 dl de vino blanco seco Ralladura y jugo de 1 limón 1 cda. de romero picado 30 gr. de mantequilla 1 cdta. de miel 3 bayas de anís estrellado Sal Pimienta,,,,,
84e71855-b4a4-4528-9119-42b06d1055f1,,https://www.recetas.com/pollo-frito-al-estilo-americano.html,1,"1 kg. de pollo en trozos 500 ml de leche entera 100 gr. de harina 50 gr. de harina fina de maíz Cúrcuma Pimentón Mezcla para asados ​​( tomillo , orégano , romero , salvia secos y picados) Pimienta blanca Pimienta negra Cebolla y ajo secos Sal Aceite para freír",1,1,,,kg.,"pollo en trozos 500 ml de leche entera 100 gr. de harina 50 gr. de harina fina de maíz Cúrcuma Pimentón Mezcla para asados ​​( tomillo , orégano , romero , salvia secos y picados) Pimienta blanca Pimienta negra Cebolla y ajo secos Sal Aceite para freír",,,,,
35246f72-5332-43ce-92ed-11b0b8f30845,,https://www.recetas.com/mini-muffins-de-queso.html,1,180 gr. de harina 3 huevos enteros 1 dl de leche 1 dl de aceite de oliva virgen extra 100 gr. de queso parmesano rallado o parmesano 1 cdta. de levadura en polvo Almendras peladas Aceitunas verdes deshuesadas Sal y pimienta,180,180,,,gr.,harina 3 huevos enteros 1 dl de leche 1 dl de aceite de oliva virgen extra 100 gr. de queso parmesano rallado o parmesano 1 cdta. de levadura en polvo Almendras peladas Aceitunas verdes deshuesadas Sal y pimienta,,,,,
726706db-1f50-4776-bbb6-2dcaac26fbca,,https://www.recetas.com/papas-rusticas.html,1,"4 patatas medianas (aproximadamente 1 kg) 50 cm3 de aceite de oliva virgen 100 gr. de mantequilla Tomillo, romero y orégano fresco 1 limón Sal Pimienta negra molida",4,4,,,,"patatas medianas (aproximadamente 1 kg) 50 cm3 de aceite de oliva virgen 100 gr. de mantequilla Tomillo, romero y orégano fresco 1 limón Sal Pimienta negra molida",,,,,
c4a73253-e0de-4d82-8c3e-89152ead9cb2,,https://www.recetas.com/tarta-de-calabacines-light.html,1,1 tapa de masa para tarta light 4 calabacines o zucchinis 1 pimiento rojo 1 cebolla 1 zanahoria 200 gr. de queso crema descremado 1 taza de cubitos de queso blando descremado 2 claras de huevo,1,1,,,,tapa de masa para tarta light 4 calabacines o zucchinis 1 pimiento rojo 1 cebolla 1 zanahoria 200 gr. de queso crema descremado 1 taza de cubitos de queso blando descremado 2 claras de huevo,,,,,
2fa5ff79-58f8-4b36-9829-3542188747d0,,https://www.recetas.com/pastel-de-almendras-37u.html,1,180 gr. de harina 120 gr. de azúcar 70 gr. de mantequilla más un poco 50 gr. de almendras peladas 20 gr. de almendras fileteadas 3 huevos 5 cdas. de leche Levadura para pasteles Ralladura de 1/2 limón Sal,180,180,,,gr.,harina 120 gr. de azúcar 70 gr. de mantequilla más un poco 50 gr. de almendras peladas 20 gr. de almendras fileteadas 3 huevos 5 cdas. de leche Levadura para pasteles Ralladura de 1/2 limón Sal,,,,,
4e29309e-7454-459b-b720-66711ad06efe,,https://www.recetas.com/pastel-de-carne-9nt.html,1,300 gr. de carne de ternera molida 3 huevos duros pelados 1 cebolla Cilantro en polvo Perejil Aceite de oliva v. e.,300,300,,,gr.,carne de ternera molida 3 huevos duros pelados 1 cebolla Cilantro en polvo Perejil Aceite de oliva v. e.,,,,,
f177c971-3438-4d18-8fa0-661d5ae00a66,,https://www.recetas.com/hummus-de-calabaza-rpj.html,1,500 gr. de calabaza limpia 150 gr. de garbanzos 20 gr. de semillas de calabaza 2 cucharadas de tahini Aceite de oliva virgen extra Sal Pimienta,500,500,,,gr.,calabaza limpia 150 gr. de garbanzos 20 gr. de semillas de calabaza 2 cucharadas de tahini Aceite de oliva virgen extra Sal Pimienta,,,,,
71a4e378-bc71-4b2b-b6a9-6e11f56fd4c9,,https://www.recetas.com/albondigas-de-ternera-y-zanahoria-con-salsa-de-puerros.html,1,500 gr. de carne picada de ternera 430 gr. de puerros limpios 400 gr. de pan de cereales 100 gr. de apio 100 gr. de zanahoria 80 gr. de nata fresca 4 huevos Harina Aceite de oliva v. e. Sal Pimienta,500,500,,,gr.,carne picada de ternera 430 gr. de puerros limpios 400 gr. de pan de cereales 100 gr. de apio 100 gr. de zanahoria 80 gr. de nata fresca 4 huevos Harina Aceite de oliva v. e. Sal Pimienta,,,,,
cca48a3d-2f0b-4e2f-a066-c30c099e82c7,,https://www.recetas.com/noquis-con-berenjenas-y-queso-feta.html,1,1 kg de patatas 2 berenjenas 200 gr. de queso feta 110 gr. de harina de arroz más un poco 110 gr. de harina de trigo sarraceno 50 gr. de jengibre fresco 3 tomates perita Alcaparras en salmuera Menta 1/2 limón : el jugo Aceite de oliva v. e.,1,1,,,kg,patatas 2 berenjenas 200 gr. de queso feta 110 gr. de harina de arroz más un poco 110 gr. de harina de trigo sarraceno 50 gr. de jengibre fresco 3 tomates perita Alcaparras en salmuera Menta 1/2 limón : el jugo Aceite de oliva v. e.,,,,,
fb9cf2d1-61a8-4b60-b934-6f61413de30e,,https://www.recetas.com/pollo-con-manzanas-bayas-de-enebro-y-almendras.html,1,800 gr. de pechuga de pollo 3 manzanas Aceite de oliva v. e. 1 puñado de bayas de enebro Harina Agua Almendras peladas para decorar,800,800,,,gr.,pechuga de pollo 3 manzanas Aceite de oliva v. e. 1 puñado de bayas de enebro Harina Agua Almendras peladas para decorar,,,,,
45985860-3192-447c-a0e1-fefd5eb709da,,https://www.recetas.com/galletas-de-limon-m90.html,1,300 gr. de harina 150 gr. de azúcar 120 gr. de mantequilla 1 huevo 1 limón 1 cdta. de polvo de hornear,300,300,,,gr.,harina 150 gr. de azúcar 120 gr. de mantequilla 1 huevo 1 limón 1 cdta. de polvo de hornear,,,,,
04a30916-e994-4ae4-bbe7-ec141aff0658,,https://www.recetas.com/cheesecake-de-chocolate-pmx.html,1,250 gr. de galletas secas de chocolate 4 cdas. de mantequilla derretida 200 gr. de azúcar 3 cdas. de azúcar 230 gr. de chocolate negro picado 700 gr. de queso untable tipo Philadelphia 1 pizca de sal 120 gr. de nata agria 3 cdas. de cacao sin azúcar 1 cdta. de saborizante de vainilla (o semillas de media vaina) 3 huevos grandes,250,250,,,gr.,galletas secas de chocolate 4 cdas. de mantequilla derretida 200 gr. de azúcar 3 cdas. de azúcar 230 gr. de chocolate negro picado 700 gr. de queso untable tipo Philadelphia 1 pizca de sal 120 gr. de nata agria 3 cdas. de cacao sin azúcar 1 cdta. de saborizante de vainilla (o semillas de media vaina) 3 huevos grandes,,,,,
29219a22-feb4-4c91-bce5-56c71f2dfb05,,https://www.recetas.com/lomo-de-cerdo-con-naranjas-grilladas.html,1,300 gr. de lomo de cerdo en rebanadas 2 naranjas 2 cdas. de harina 2 cdas. de semillas de sésamo 2 cdtas. de semillas de amapola 1 nuez de mantequillla,300,300,,,gr.,lomo de cerdo en rebanadas 2 naranjas 2 cdas. de harina 2 cdas. de semillas de sésamo 2 cdtas. de semillas de amapola 1 nuez de mantequillla,,,,,
29d29503-767b-402b-997e-c746eee7670a,,https://www.recetas.com/cintas-con-jamon-y-setas.html,1,280 gr. de cintas al huevo 100 gr. de jamón crudo 40 gr. de setas secas 30 gr. de mantequilla 20 hojas albahaca fresca 40 gr. de queso parmesano Sal Pimienta,280,280,,,gr.,cintas al huevo 100 gr. de jamón crudo 40 gr. de setas secas 30 gr. de mantequilla 20 hojas albahaca fresca 40 gr. de queso parmesano Sal Pimienta,,,,,
6e5fa0e1-748c-4aac-b802-9e976463431b,,https://www.recetas.com/sorbete-de-melon-y-jengibre-96l.html,1,1 kg de pulpa de melón amarillo 100 gr. de azúcar de caña 60 gr. de jengibre fresco Espesante como harina de algarroba o harina de guam Gin,1,1,,,kg,pulpa de melón amarillo 100 gr. de azúcar de caña 60 gr. de jengibre fresco Espesante como harina de algarroba o harina de guam Gin,,,,,
b44c8a51-74ea-40c1-adc7-ef8eae837dfd,,https://www.recetas.com/ternera-al-vinagre-balsamico.html,1,100 gr. de ensalada mixta al gusto 2 filetes de ternera Harina 20 gr. de mantequilla clarificada Sal Pimienta negra recién molida 2 cdas. de vinagre balsámico,100,100,,,gr.,ensalada mixta al gusto 2 filetes de ternera Harina 20 gr. de mantequilla clarificada Sal Pimienta negra recién molida 2 cdas. de vinagre balsámico,,,,,
e3dbecb1-2606-4da5-a7b6-ba3cf636b624,,https://www.recetas.com/tortilla-de-cebolla-6u8.html,1,300 gr. de cebolla morada 1 cda. de aceite de oliva v. e. 4 hojas de albahaca 100 ml de caldo de verduras Sal fina 4 huevos 30 gr. de queso rallado 1 cda. de cerveza rubia Pimienta negra recién molida,300,300,,,gr.,cebolla morada 1 cda. de aceite de oliva v. e. 4 hojas de albahaca 100 ml de caldo de verduras Sal fina 4 huevos 30 gr. de queso rallado 1 cda. de cerveza rubia Pimienta negra recién molida,,,,,
94dec98a-0537-4f24-998a-f7f687382fb8,,https://www.recetas.com/pesto-de-berenjena-wxb.html,1,1 berenjena (alrededor de 350-400 gr.) 40 gr. de queso rallado 40 gr. de almendras peladas y tostadas 1/2 diente de ajo (opcional) 1 manojo de albahaca fresca Aceite de oliva virgen extra Sal Pimienta,1,1,,,,berenjena (alrededor de 350-400 gr.) 40 gr. de queso rallado 40 gr. de almendras peladas y tostadas 1/2 diente de ajo (opcional) 1 manojo de albahaca fresca Aceite de oliva virgen extra Sal Pimienta,,,,,
